"TIME","GEO","INDIC_HE","SEX","UNIT","Value","Flag and Footnotes"
"2015","European Union - 27 countries (from 2020)","Health expectancy in absolute values at 50","Total","Year","26.3",""
"2015","European Union - 27 countries (from 2020)","Health expectancy in absolute values at 50","Males","Year","25.0",""
"2015","European Union - 27 countries (from 2020)","Health expectancy in absolute values at 50","Females","Year","27.6",""
"2015","European Union - 27 countries (from 2020)","Health expectancy in absolute values at 65","Total","Year","14.9",""
"2015","European Union - 27 countries (from 2020)","Health expectancy in absolute values at 65","Males","Year","14.1",""
"2015","European Union - 27 countries (from 2020)","Health expectancy in absolute values at 65","Females","Year","15.6",""
"2015","European Union - 28 countries (2013-2020)","Health expectancy in absolute values at birth ","Total","Year","73.9",""
"2015","European Union - 28 countries (2013-2020)","Health expectancy in absolute values at birth ","Males","Year","72.2",""
"2015","European Union - 28 countries (2013-2020)","Health expectancy in absolute values at birth ","Females","Year","75.5",""
"2015","European Union - 28 countries (2013-2020)","Health expectancy in absolute values at 50","Total","Year","26.5",""
"2015","European Union - 28 countries (2013-2020)","Health expectancy in absolute values at 50","Males","Year","25.2",""
"2015","European Union - 28 countries (2013-2020)","Health expectancy in absolute values at 50","Females","Year","27.8",""
"2015","European Union - 28 countries (2013-2020)","Health expectancy in absolute values at 65","Total","Year","15.1",""
"2015","European Union - 28 countries (2013-2020)","Health expectancy in absolute values at 65","Males","Year","14.4",""
"2015","European Union - 28 countries (2013-2020)","Health expectancy in absolute values at 65","Females","Year","15.8",""
"2015","European Union - 27 countries (2007-2013)","Health expectancy in absolute values at birth ","Total","Year",":",""
"2015","European Union - 27 countries (2007-2013)","Health expectancy in absolute values at birth ","Males","Year",":",""
"2015","European Union - 27 countries (2007-2013)","Health expectancy in absolute values at birth ","Females","Year",":",""
"2015","European Union - 27 countries (2007-2013)","Health expectancy in absolute values at 50","Total","Year",":",""
"2015","European Union - 27 countries (2007-2013)","Health expectancy in absolute values at 50","Males","Year",":",""
"2015","European Union - 27 countries (2007-2013)","Health expectancy in absolute values at 50","Females","Year",":",""
"2015","European Union - 27 countries (2007-2013)","Health expectancy in absolute values at 65","Total","Year",":",""
"2015","European Union - 27 countries (2007-2013)","Health expectancy in absolute values at 65","Males","Year",":",""
"2015","European Union - 27 countries (2007-2013)","Health expectancy in absolute values at 65","Females","Year",":",""
"2015","Belgium","Health expectancy in absolute values at birth ","Total","Year","74.4",""
"2015","Belgium","Health expectancy in absolute values at birth ","Males","Year","73.6",""
"2015","Belgium","Health expectancy in absolute values at birth ","Females","Year","75.1",""
"2015","Belgium","Health expectancy in absolute values at 50","Total","Year","27.4",""
"2015","Belgium","Health expectancy in absolute values at 50","Males","Year","26.5",""
"2015","Belgium","Health expectancy in absolute values at 50","Females","Year","28.3",""
"2015","Belgium","Health expectancy in absolute values at 65","Total","Year","16.1",""
"2015","Belgium","Health expectancy in absolute values at 65","Males","Year","15.3",""
"2015","Belgium","Health expectancy in absolute values at 65","Females","Year","16.8",""
"2015","Bulgaria","Health expectancy in absolute values at birth ","Total","Year","67.8",""
"2015","Bulgaria","Health expectancy in absolute values at birth ","Males","Year","65.7",""
"2015","Bulgaria","Health expectancy in absolute values at birth ","Females","Year","70.0",""
"2015","Bulgaria","Health expectancy in absolute values at 50","Total","Year","21.5",""
"2015","Bulgaria","Health expectancy in absolute values at 50","Males","Year","19.8",""
"2015","Bulgaria","Health expectancy in absolute values at 50","Females","Year","23.1",""
"2015","Bulgaria","Health expectancy in absolute values at 65","Total","Year","10.8",""
"2015","Bulgaria","Health expectancy in absolute values at 65","Males","Year","10.1",""
"2015","Bulgaria","Health expectancy in absolute values at 65","Females","Year","11.3",""
"2015","Czechia","Health expectancy in absolute values at birth ","Total","Year","71.6",""
"2015","Czechia","Health expectancy in absolute values at birth ","Males","Year","70.0",""
"2015","Czechia","Health expectancy in absolute values at birth ","Females","Year","73.3",""
"2015","Czechia","Health expectancy in absolute values at 50","Total","Year","24.2",""
"2015","Czechia","Health expectancy in absolute values at 50","Males","Year","22.8",""
"2015","Czechia","Health expectancy in absolute values at 50","Females","Year","25.6",""
"2015","Czechia","Health expectancy in absolute values at 65","Total","Year","12.9",""
"2015","Czechia","Health expectancy in absolute values at 65","Males","Year","12.0",""
"2015","Czechia","Health expectancy in absolute values at 65","Females","Year","13.6",""
"2015","Denmark","Health expectancy in absolute values at birth ","Total","Year","75.8",""
"2015","Denmark","Health expectancy in absolute values at birth ","Males","Year","74.7",""
"2015","Denmark","Health expectancy in absolute values at birth ","Females","Year","76.8",""
"2015","Denmark","Health expectancy in absolute values at 50","Total","Year","28.6",""
"2015","Denmark","Health expectancy in absolute values at 50","Males","Year","27.3",""
"2015","Denmark","Health expectancy in absolute values at 50","Females","Year","30.0",""
"2015","Denmark","Health expectancy in absolute values at 65","Total","Year","17.5",""
"2015","Denmark","Health expectancy in absolute values at 65","Males","Year","16.2",""
"2015","Denmark","Health expectancy in absolute values at 65","Females","Year","18.6",""
"2015","Germany (until 1990 former territory of the FRG)","Health expectancy in absolute values at birth ","Total","Year","75.2",""
"2015","Germany (until 1990 former territory of the FRG)","Health expectancy in absolute values at birth ","Males","Year","73.1",""
"2015","Germany (until 1990 former territory of the FRG)","Health expectancy in absolute values at birth ","Females","Year","77.0",""
"2015","Germany (until 1990 former territory of the FRG)","Health expectancy in absolute values at 50","Total","Year","27.8",""
"2015","Germany (until 1990 former territory of the FRG)","Health expectancy in absolute values at 50","Males","Year","26.0",""
"2015","Germany (until 1990 former territory of the FRG)","Health expectancy in absolute values at 50","Females","Year","29.4",""
"2015","Germany (until 1990 former territory of the FRG)","Health expectancy in absolute values at 65","Total","Year","16.6",""
"2015","Germany (until 1990 former territory of the FRG)","Health expectancy in absolute values at 65","Males","Year","15.4",""
"2015","Germany (until 1990 former territory of the FRG)","Health expectancy in absolute values at 65","Females","Year","17.4",""
"2015","Estonia","Health expectancy in absolute values at birth ","Total","Year","68.7",""
"2015","Estonia","Health expectancy in absolute values at birth ","Males","Year","65.5",""
"2015","Estonia","Health expectancy in absolute values at birth ","Females","Year","71.7",""
"2015","Estonia","Health expectancy in absolute values at 50","Total","Year","22.0",""
"2015","Estonia","Health expectancy in absolute values at 50","Males","Year","19.4",""
"2015","Estonia","Health expectancy in absolute values at 50","Females","Year","24.1",""
"2015","Estonia","Health expectancy in absolute values at 65","Total","Year","11.8",""
"2015","Estonia","Health expectancy in absolute values at 65","Males","Year","10.3",""
"2015","Estonia","Health expectancy in absolute values at 65","Females","Year","12.8",""
"2015","Ireland","Health expectancy in absolute values at birth ","Total","Year","78.4",""
"2015","Ireland","Health expectancy in absolute values at birth ","Males","Year","76.7",""
"2015","Ireland","Health expectancy in absolute values at birth ","Females","Year","80.1",""
"2015","Ireland","Health expectancy in absolute values at 50","Total","Year","30.6",""
"2015","Ireland","Health expectancy in absolute values at 50","Males","Year","29.4",""
"2015","Ireland","Health expectancy in absolute values at 50","Females","Year","31.8",""
"2015","Ireland","Health expectancy in absolute values at 65","Total","Year","18.0",""
"2015","Ireland","Health expectancy in absolute values at 65","Males","Year","17.1",""
"2015","Ireland","Health expectancy in absolute values at 65","Females","Year","18.8",""
"2015","Greece","Health expectancy in absolute values at birth ","Total","Year","73.8",""
"2015","Greece","Health expectancy in absolute values at birth ","Males","Year","72.2",""
"2015","Greece","Health expectancy in absolute values at birth ","Females","Year","75.2",""
"2015","Greece","Health expectancy in absolute values at 50","Total","Year","26.0",""
"2015","Greece","Health expectancy in absolute values at 50","Males","Year","24.8",""
"2015","Greece","Health expectancy in absolute values at 50","Females","Year","27.1",""
"2015","Greece","Health expectancy in absolute values at 65","Total","Year","13.8",""
"2015","Greece","Health expectancy in absolute values at 65","Males","Year","13.3",""
"2015","Greece","Health expectancy in absolute values at 65","Females","Year","14.3",""
"2015","Spain","Health expectancy in absolute values at birth ","Total","Year","77.0",""
"2015","Spain","Health expectancy in absolute values at birth ","Males","Year","75.5",""
"2015","Spain","Health expectancy in absolute values at birth ","Females","Year","78.5",""
"2015","Spain","Health expectancy in absolute values at 50","Total","Year","28.8",""
"2015","Spain","Health expectancy in absolute values at 50","Males","Year","27.5",""
"2015","Spain","Health expectancy in absolute values at 50","Females","Year","30.0",""
"2015","Spain","Health expectancy in absolute values at 65","Total","Year","16.5",""
"2015","Spain","Health expectancy in absolute values at 65","Males","Year","15.7",""
"2015","Spain","Health expectancy in absolute values at 65","Females","Year","17.3",""
"2015","France","Health expectancy in absolute values at birth ","Total","Year","76.6",""
"2015","France","Health expectancy in absolute values at birth ","Males","Year","74.2",""
"2015","France","Health expectancy in absolute values at birth ","Females","Year","78.9",""
"2015","France","Health expectancy in absolute values at 50","Total","Year","29.4",""
"2015","France","Health expectancy in absolute values at 50","Males","Year","27.2",""
"2015","France","Health expectancy in absolute values at 50","Females","Year","31.4",""
"2015","France","Health expectancy in absolute values at 65","Total","Year","17.8",""
"2015","France","Health expectancy in absolute values at 65","Males","Year","16.0",""
"2015","France","Health expectancy in absolute values at 65","Females","Year","19.3",""
"2015","Croatia","Health expectancy in absolute values at birth ","Total","Year","65.5",""
"2015","Croatia","Health expectancy in absolute values at birth ","Males","Year","64.0",""
"2015","Croatia","Health expectancy in absolute values at birth ","Females","Year","67.0",""
"2015","Croatia","Health expectancy in absolute values at 50","Total","Year","18.5",""
"2015","Croatia","Health expectancy in absolute values at 50","Males","Year","17.6",""
"2015","Croatia","Health expectancy in absolute values at 50","Females","Year","19.5",""
"2015","Croatia","Health expectancy in absolute values at 65","Total","Year","8.5",""
"2015","Croatia","Health expectancy in absolute values at 65","Males","Year","8.1",""
"2015","Croatia","Health expectancy in absolute values at 65","Females","Year","8.9",""
"2015","Italy","Health expectancy in absolute values at birth ","Total","Year","74.0",""
"2015","Italy","Health expectancy in absolute values at birth ","Males","Year","73.0",""
"2015","Italy","Health expectancy in absolute values at birth ","Females","Year","75.0",""
"2015","Italy","Health expectancy in absolute values at 50","Total","Year","26.3",""
"2015","Italy","Health expectancy in absolute values at 50","Males","Year","25.6",""
"2015","Italy","Health expectancy in absolute values at 50","Females","Year","26.8",""
"2015","Italy","Health expectancy in absolute values at 65","Total","Year","14.0",""
"2015","Italy","Health expectancy in absolute values at 65","Males","Year","13.7",""
"2015","Italy","Health expectancy in absolute values at 65","Females","Year","14.3",""
"2015","Cyprus","Health expectancy in absolute values at birth ","Total","Year","76.4",""
"2015","Cyprus","Health expectancy in absolute values at birth ","Males","Year","75.2",""
"2015","Cyprus","Health expectancy in absolute values at birth ","Females","Year","77.6",""
"2015","Cyprus","Health expectancy in absolute values at 50","Total","Year","28.2",""
"2015","Cyprus","Health expectancy in absolute values at 50","Males","Year","27.3",""
"2015","Cyprus","Health expectancy in absolute values at 50","Females","Year","29.1",""
"2015","Cyprus","Health expectancy in absolute values at 65","Total","Year","15.5",""
"2015","Cyprus","Health expectancy in absolute values at 65","Males","Year","15.1",""
"2015","Cyprus","Health expectancy in absolute values at 65","Females","Year","15.8",""
"2015","Latvia","Health expectancy in absolute values at birth ","Total","Year","65.8",""
"2015","Latvia","Health expectancy in absolute values at birth ","Males","Year","62.9",""
"2015","Latvia","Health expectancy in absolute values at birth ","Females","Year","68.5",""
"2015","Latvia","Health expectancy in absolute values at 50","Total","Year","19.8",""
"2015","Latvia","Health expectancy in absolute values at 50","Males","Year","17.9",""
"2015","Latvia","Health expectancy in absolute values at 50","Females","Year","21.4",""
"2015","Latvia","Health expectancy in absolute values at 65","Total","Year","9.7",""
"2015","Latvia","Health expectancy in absolute values at 65","Males","Year","8.6",""
"2015","Latvia","Health expectancy in absolute values at 65","Females","Year","10.4",""
"2015","Lithuania","Health expectancy in absolute values at birth ","Total","Year","65.5",""
"2015","Lithuania","Health expectancy in absolute values at birth ","Males","Year","62.8",""
"2015","Lithuania","Health expectancy in absolute values at birth ","Females","Year","68.3",""
"2015","Lithuania","Health expectancy in absolute values at 50","Total","Year","19.4",""
"2015","Lithuania","Health expectancy in absolute values at 50","Males","Year","17.6",""
"2015","Lithuania","Health expectancy in absolute values at 50","Females","Year","21.0",""
"2015","Lithuania","Health expectancy in absolute values at 65","Total","Year","9.3",""
"2015","Lithuania","Health expectancy in absolute values at 65","Males","Year","8.6",""
"2015","Lithuania","Health expectancy in absolute values at 65","Females","Year","9.8",""
"2015","Luxembourg","Health expectancy in absolute values at birth ","Total","Year","75.7",""
"2015","Luxembourg","Health expectancy in absolute values at birth ","Males","Year","74.6",""
"2015","Luxembourg","Health expectancy in absolute values at birth ","Females","Year","76.7",""
"2015","Luxembourg","Health expectancy in absolute values at 50","Total","Year","28.2",""
"2015","Luxembourg","Health expectancy in absolute values at 50","Males","Year","27.2",""
"2015","Luxembourg","Health expectancy in absolute values at 50","Females","Year","29.1",""
"2015","Luxembourg","Health expectancy in absolute values at 65","Total","Year","16.9",""
"2015","Luxembourg","Health expectancy in absolute values at 65","Males","Year","16.3",""
"2015","Luxembourg","Health expectancy in absolute values at 65","Females","Year","17.3",""
"2015","Hungary","Health expectancy in absolute values at birth ","Total","Year","66.3",""
"2015","Hungary","Health expectancy in absolute values at birth ","Males","Year","64.6",""
"2015","Hungary","Health expectancy in absolute values at birth ","Females","Year","68.0",""
"2015","Hungary","Health expectancy in absolute values at 50","Total","Year","19.3",""
"2015","Hungary","Health expectancy in absolute values at 50","Males","Year","18.1",""
"2015","Hungary","Health expectancy in absolute values at 50","Females","Year","20.5",""
"2015","Hungary","Health expectancy in absolute values at 65","Total","Year","9.7",""
"2015","Hungary","Health expectancy in absolute values at 65","Males","Year","9.3",""
"2015","Hungary","Health expectancy in absolute values at 65","Females","Year","10.1",""
"2015","Malta","Health expectancy in absolute values at birth ","Total","Year","78.8",""
"2015","Malta","Health expectancy in absolute values at birth ","Males","Year","77.0",""
"2015","Malta","Health expectancy in absolute values at birth ","Females","Year","80.5",""
"2015","Malta","Health expectancy in absolute values at 50","Total","Year","30.5",""
"2015","Malta","Health expectancy in absolute values at 50","Males","Year","29.0",""
"2015","Malta","Health expectancy in absolute values at 50","Females","Year","31.9",""
"2015","Malta","Health expectancy in absolute values at 65","Total","Year","17.7",""
"2015","Malta","Health expectancy in absolute values at 65","Males","Year","16.6",""
"2015","Malta","Health expectancy in absolute values at 65","Females","Year","18.6",""
"2015","Netherlands","Health expectancy in absolute values at birth ","Total","Year","78.0",""
"2015","Netherlands","Health expectancy in absolute values at birth ","Males","Year","76.9",""
"2015","Netherlands","Health expectancy in absolute values at birth ","Females","Year","79.1",""
"2015","Netherlands","Health expectancy in absolute values at 50","Total","Year","29.9",""
"2015","Netherlands","Health expectancy in absolute values at 50","Males","Year","28.9",""
"2015","Netherlands","Health expectancy in absolute values at 50","Females","Year","30.9",""
"2015","Netherlands","Health expectancy in absolute values at 65","Total","Year","17.8",""
"2015","Netherlands","Health expectancy in absolute values at 65","Males","Year","16.9",""
"2015","Netherlands","Health expectancy in absolute values at 65","Females","Year","18.6",""
"2015","Austria","Health expectancy in absolute values at birth ","Total","Year","74.9",""
"2015","Austria","Health expectancy in absolute values at birth ","Males","Year","73.1",""
"2015","Austria","Health expectancy in absolute values at birth ","Females","Year","76.7",""
"2015","Austria","Health expectancy in absolute values at 50","Total","Year","27.4",""
"2015","Austria","Health expectancy in absolute values at 50","Males","Year","25.8",""
"2015","Austria","Health expectancy in absolute values at 50","Females","Year","28.9",""
"2015","Austria","Health expectancy in absolute values at 65","Total","Year","15.7",""
"2015","Austria","Health expectancy in absolute values at 65","Males","Year","14.7",""
"2015","Austria","Health expectancy in absolute values at 65","Females","Year","16.6",""
"2015","Poland","Health expectancy in absolute values at birth ","Total","Year","68.2",""
"2015","Poland","Health expectancy in absolute values at birth ","Males","Year","65.7",""
"2015","Poland","Health expectancy in absolute values at birth ","Females","Year","70.7",""
"2015","Poland","Health expectancy in absolute values at 50","Total","Year","21.4",""
"2015","Poland","Health expectancy in absolute values at 50","Males","Year","19.4",""
"2015","Poland","Health expectancy in absolute values at 50","Females","Year","23.2",""
"2015","Poland","Health expectancy in absolute values at 65","Total","Year","11.1",""
"2015","Poland","Health expectancy in absolute values at 65","Males","Year","10.1",""
"2015","Poland","Health expectancy in absolute values at 65","Females","Year","11.9",""
"2015","Portugal","Health expectancy in absolute values at birth ","Total","Year","68.9",""
"2015","Portugal","Health expectancy in absolute values at birth ","Males","Year","68.5",""
"2015","Portugal","Health expectancy in absolute values at birth ","Females","Year","69.3",""
"2015","Portugal","Health expectancy in absolute values at 50","Total","Year","21.7",""
"2015","Portugal","Health expectancy in absolute values at 50","Males","Year","21.8",""
"2015","Portugal","Health expectancy in absolute values at 50","Females","Year","21.7",""
"2015","Portugal","Health expectancy in absolute values at 65","Total","Year","11.2",""
"2015","Portugal","Health expectancy in absolute values at 65","Males","Year","11.5",""
"2015","Portugal","Health expectancy in absolute values at 65","Females","Year","10.9",""
"2015","Romania","Health expectancy in absolute values at birth ","Total","Year","69.8",""
"2015","Romania","Health expectancy in absolute values at birth ","Males","Year","67.6",""
"2015","Romania","Health expectancy in absolute values at birth ","Females","Year","72.0",""
"2015","Romania","Health expectancy in absolute values at 50","Total","Year","22.8",""
"2015","Romania","Health expectancy in absolute values at 50","Males","Year","21.5",""
"2015","Romania","Health expectancy in absolute values at 50","Females","Year","24.2",""
"2015","Romania","Health expectancy in absolute values at 65","Total","Year","12.2",""
"2015","Romania","Health expectancy in absolute values at 65","Males","Year","11.7",""
"2015","Romania","Health expectancy in absolute values at 65","Females","Year","12.6",""
"2015","Slovenia","Health expectancy in absolute values at birth ","Total","Year","72.1",""
"2015","Slovenia","Health expectancy in absolute values at birth ","Males","Year","70.6",""
"2015","Slovenia","Health expectancy in absolute values at birth ","Females","Year","73.7",""
"2015","Slovenia","Health expectancy in absolute values at 50","Total","Year","24.7",""
"2015","Slovenia","Health expectancy in absolute values at 50","Males","Year","23.4",""
"2015","Slovenia","Health expectancy in absolute values at 50","Females","Year","26.0",""
"2015","Slovenia","Health expectancy in absolute values at 65","Total","Year","13.6",""
"2015","Slovenia","Health expectancy in absolute values at 65","Males","Year","12.9",""
"2015","Slovenia","Health expectancy in absolute values at 65","Females","Year","14.1",""
"2015","Slovakia","Health expectancy in absolute values at birth ","Total","Year","67.5",""
"2015","Slovakia","Health expectancy in absolute values at birth ","Males","Year","65.8",""
"2015","Slovakia","Health expectancy in absolute values at birth ","Females","Year","69.2",""
"2015","Slovakia","Health expectancy in absolute values at 50","Total","Year","20.5",""
"2015","Slovakia","Health expectancy in absolute values at 50","Males","Year","19.3",""
"2015","Slovakia","Health expectancy in absolute values at 50","Females","Year","21.7",""
"2015","Slovakia","Health expectancy in absolute values at 65","Total","Year","9.8",""
"2015","Slovakia","Health expectancy in absolute values at 65","Males","Year","9.5",""
"2015","Slovakia","Health expectancy in absolute values at 65","Females","Year","10.2",""
"2015","Finland","Health expectancy in absolute values at birth ","Total","Year","77.6",""
"2015","Finland","Health expectancy in absolute values at birth ","Males","Year","74.9",""
"2015","Finland","Health expectancy in absolute values at birth ","Females","Year","80.2",""
"2015","Finland","Health expectancy in absolute values at 50","Total","Year","29.9",""
"2015","Finland","Health expectancy in absolute values at 50","Males","Year","27.9",""
"2015","Finland","Health expectancy in absolute values at 50","Females","Year","31.8",""
"2015","Finland","Health expectancy in absolute values at 65","Total","Year","17.7",""
"2015","Finland","Health expectancy in absolute values at 65","Males","Year","16.1",""
"2015","Finland","Health expectancy in absolute values at 65","Females","Year","19.0",""
"2015","Sweden","Health expectancy in absolute values at birth ","Total","Year","79.0",""
"2015","Sweden","Health expectancy in absolute values at birth ","Males","Year","78.0",""
"2015","Sweden","Health expectancy in absolute values at birth ","Females","Year","80.0",""
"2015","Sweden","Health expectancy in absolute values at 50","Total","Year","31.5",""
"2015","Sweden","Health expectancy in absolute values at 50","Males","Year","30.4",""
"2015","Sweden","Health expectancy in absolute values at 50","Females","Year","32.4",""
"2015","Sweden","Health expectancy in absolute values at 65","Total","Year","18.8",""
"2015","Sweden","Health expectancy in absolute values at 65","Males","Year","17.7",""
"2015","Sweden","Health expectancy in absolute values at 65","Females","Year","19.9",""
"2015","United Kingdom","Health expectancy in absolute values at birth ","Total","Year","75.3",""
"2015","United Kingdom","Health expectancy in absolute values at birth ","Males","Year","73.8",""
"2015","United Kingdom","Health expectancy in absolute values at birth ","Females","Year","76.7",""
"2015","United Kingdom","Health expectancy in absolute values at 50","Total","Year","28.4",""
"2015","United Kingdom","Health expectancy in absolute values at 50","Males","Year","27.3",""
"2015","United Kingdom","Health expectancy in absolute values at 50","Females","Year","29.5",""
"2015","United Kingdom","Health expectancy in absolute values at 65","Total","Year","16.9",""
"2015","United Kingdom","Health expectancy in absolute values at 65","Males","Year","16.1",""
"2015","United Kingdom","Health expectancy in absolute values at 65","Females","Year","17.7",""
"2015","Iceland","Health expectancy in absolute values at birth ","Total","Year","78.2",""
"2015","Iceland","Health expectancy in absolute values at birth ","Males","Year","78.1",""
"2015","Iceland","Health expectancy in absolute values at birth ","Females","Year","78.3",""
"2015","Iceland","Health expectancy in absolute values at 50","Total","Year","31.2",""
"2015","Iceland","Health expectancy in absolute values at 50","Males","Year","31.1",""
"2015","Iceland","Health expectancy in absolute values at 50","Females","Year","31.3",""
"2015","Iceland","Health expectancy in absolute values at 65","Total","Year","18.8",""
"2015","Iceland","Health expectancy in absolute values at 65","Males","Year","18.1",""
"2015","Iceland","Health expectancy in absolute values at 65","Females","Year","19.4",""
"2015","Norway","Health expectancy in absolute values at birth ","Total","Year","77.7",""
"2015","Norway","Health expectancy in absolute values at birth ","Males","Year","76.8",""
"2015","Norway","Health expectancy in absolute values at birth ","Females","Year","78.5",""
"2015","Norway","Health expectancy in absolute values at 50","Total","Year","30.8",""
"2015","Norway","Health expectancy in absolute values at 50","Males","Year","29.4",""
"2015","Norway","Health expectancy in absolute values at 50","Females","Year","32.2",""
"2015","Norway","Health expectancy in absolute values at 65","Total","Year","18.4",""
"2015","Norway","Health expectancy in absolute values at 65","Males","Year","17.0",""
"2015","Norway","Health expectancy in absolute values at 65","Females","Year","19.7",""
"2015","Switzerland","Health expectancy in absolute values at birth ","Total","Year","80.0",""
"2015","Switzerland","Health expectancy in absolute values at birth ","Males","Year","78.2",""
"2015","Switzerland","Health expectancy in absolute values at birth ","Females","Year","81.7",""
"2015","Switzerland","Health expectancy in absolute values at 50","Total","Year","32.1",""
"2015","Switzerland","Health expectancy in absolute values at 50","Males","Year","30.4",""
"2015","Switzerland","Health expectancy in absolute values at 50","Females","Year","33.6",""
"2015","Switzerland","Health expectancy in absolute values at 65","Total","Year","19.8",""
"2015","Switzerland","Health expectancy in absolute values at 65","Males","Year","18.4",""
"2015","Switzerland","Health expectancy in absolute values at 65","Females","Year","20.9",""
"2016","European Union - 27 countries (from 2020)","Health expectancy in absolute values at birth ","Total","Year","74.7",""
"2016","European Union - 27 countries (from 2020)","Health expectancy in absolute values at birth ","Males","Year","73.0",""
"2016","European Union - 27 countries (from 2020)","Health expectancy in absolute values at birth ","Females","Year","76.3",""
"2016","European Union - 27 countries (from 2020)","Health expectancy in absolute values at 50","Total","Year","27.2",""
"2016","European Union - 27 countries (from 2020)","Health expectancy in absolute values at 50","Males","Year","25.8",""
"2016","European Union - 27 countries (from 2020)","Health expectancy in absolute values at 50","Females","Year","28.5",""
"2016","European Union - 27 countries (from 2020)","Health expectancy in absolute values at 65","Total","Year","15.7",""
"2016","European Union - 27 countries (from 2020)","Health expectancy in absolute values at 65","Males","Year","14.8",""
"2016","European Union - 27 countries (from 2020)","Health expectancy in absolute values at 65","Females","Year","16.4",""
"2016","European Union - 28 countries (2013-2020)","Health expectancy in absolute values at birth ","Total","Year","74.7",""
"2016","European Union - 28 countries (2013-2020)","Health expectancy in absolute values at birth ","Males","Year","73.1",""
"2016","European Union - 28 countries (2013-2020)","Health expectancy in absolute values at birth ","Females","Year","76.3",""
"2016","European Union - 28 countries (2013-2020)","Health expectancy in absolute values at 50","Total","Year","27.4",""
"2016","European Union - 28 countries (2013-2020)","Health expectancy in absolute values at 50","Males","Year","26.0",""
"2016","European Union - 28 countries (2013-2020)","Health expectancy in absolute values at 50","Females","Year","28.7",""
"2016","European Union - 28 countries (2013-2020)","Health expectancy in absolute values at 65","Total","Year","15.9",""
"2016","European Union - 28 countries (2013-2020)","Health expectancy in absolute values at 65","Males","Year","15.0",""
"2016","European Union - 28 countries (2013-2020)","Health expectancy in absolute values at 65","Females","Year","16.6",""
"2016","European Union - 27 countries (2007-2013)","Health expectancy in absolute values at birth ","Total","Year",":",""
"2016","European Union - 27 countries (2007-2013)","Health expectancy in absolute values at birth ","Males","Year",":",""
"2016","European Union - 27 countries (2007-2013)","Health expectancy in absolute values at birth ","Females","Year",":",""
"2016","European Union - 27 countries (2007-2013)","Health expectancy in absolute values at 50","Total","Year",":",""
"2016","European Union - 27 countries (2007-2013)","Health expectancy in absolute values at 50","Males","Year",":",""
"2016","European Union - 27 countries (2007-2013)","Health expectancy in absolute values at 50","Females","Year",":",""
"2016","European Union - 27 countries (2007-2013)","Health expectancy in absolute values at 65","Total","Year",":",""
"2016","European Union - 27 countries (2007-2013)","Health expectancy in absolute values at 65","Males","Year",":",""
"2016","European Union - 27 countries (2007-2013)","Health expectancy in absolute values at 65","Females","Year",":",""
"2016","Belgium","Health expectancy in absolute values at birth ","Total","Year","75.0",""
"2016","Belgium","Health expectancy in absolute values at birth ","Males","Year","73.9",""
"2016","Belgium","Health expectancy in absolute values at birth ","Females","Year","76.2",""
"2016","Belgium","Health expectancy in absolute values at 50","Total","Year","28.1",""
"2016","Belgium","Health expectancy in absolute values at 50","Males","Year","27.0",""
"2016","Belgium","Health expectancy in absolute values at 50","Females","Year","29.1",""
"2016","Belgium","Health expectancy in absolute values at 65","Total","Year","16.6",""
"2016","Belgium","Health expectancy in absolute values at 65","Males","Year","15.6",""
"2016","Belgium","Health expectancy in absolute values at 65","Females","Year","17.5",""
"2016","Bulgaria","Health expectancy in absolute values at birth ","Total","Year","68.8","b"
"2016","Bulgaria","Health expectancy in absolute values at birth ","Males","Year","66.4","b"
"2016","Bulgaria","Health expectancy in absolute values at birth ","Females","Year","71.3","b"
"2016","Bulgaria","Health expectancy in absolute values at 50","Total","Year","22.1","b"
"2016","Bulgaria","Health expectancy in absolute values at 50","Males","Year","20.2","b"
"2016","Bulgaria","Health expectancy in absolute values at 50","Females","Year","23.9","b"
"2016","Bulgaria","Health expectancy in absolute values at 65","Total","Year","11.4","b"
"2016","Bulgaria","Health expectancy in absolute values at 65","Males","Year","10.4","b"
"2016","Bulgaria","Health expectancy in absolute values at 65","Females","Year","12.3","b"
"2016","Czechia","Health expectancy in absolute values at birth ","Total","Year","71.7",""
"2016","Czechia","Health expectancy in absolute values at birth ","Males","Year","69.8",""
"2016","Czechia","Health expectancy in absolute values at birth ","Females","Year","73.6",""
"2016","Czechia","Health expectancy in absolute values at 50","Total","Year","24.3",""
"2016","Czechia","Health expectancy in absolute values at 50","Males","Year","22.6",""
"2016","Czechia","Health expectancy in absolute values at 50","Females","Year","25.8",""
"2016","Czechia","Health expectancy in absolute values at 65","Total","Year","13.2",""
"2016","Czechia","Health expectancy in absolute values at 65","Males","Year","12.3",""
"2016","Czechia","Health expectancy in absolute values at 65","Females","Year","13.9",""
"2016","Denmark","Health expectancy in absolute values at birth ","Total","Year","75.6",""
"2016","Denmark","Health expectancy in absolute values at birth ","Males","Year","74.2",""
"2016","Denmark","Health expectancy in absolute values at birth ","Females","Year","77.0",""
"2016","Denmark","Health expectancy in absolute values at 50","Total","Year","28.6",""
"2016","Denmark","Health expectancy in absolute values at 50","Males","Year","27.4",""
"2016","Denmark","Health expectancy in absolute values at 50","Females","Year","29.7",""
"2016","Denmark","Health expectancy in absolute values at 65","Total","Year","17.3",""
